kind,matsubara_index,temperature_K,q_magnitude,q_phi,nk,delta0,eta,deg_tol,denominator_mode,num_subspaces_minus,num_subspaces_plus,max_subspace_dimension_minus,max_subspace_dimension_plus,near_degenerate_group_count,eigenstate_overlap_offdiag_norm,eigenstate_overlap_diagonal_error,projector_overlap_error,projector_trace_defect,subspace_mixing_norm,unmatched_subspace_weight,possible_band_phase_or_order_issue,possible_true_subspace_mixing,near_degenerate_count,min_abs_energy_diff,near_degenerate_weight_raw,near_degenerate_weight_stable,denominator_regularization_delta,stable_denominator_changed_response_norm,stable_denominator_improves_continuity,error_to_local_sigma,error_to_K_para,error_to_K_total,error_to_K_total_over_omega,error_to_normal_kubo_sigma,best_match_component,small_q_relative_error,diagnostic_status,gauge_status,final_casimir_input,not_final_Casimir_conclusion,notes
normal,1,30.0,0.0001,0.0,6,0.04,0.0001,1e-08,raw,4,4,1,1,0,0.0010052661451325886,2.5215291532543205e-07,5.043057670350848e-07,1.3322676295501878e-15,0.0007101448912926448,0.0,False,False,0,4.674899206635885e-07,0.0,0.0,0.0,0.0,False,2.7721315275266534e-05,nan,nan,nan,2.7721315275266534e-05,local_sigma,2.7721315275266534e-05,small_q_continuity_candidate,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
normal,1,30.0,0.005,0.0,6,0.04,0.0001,1e-08,stable,4,4,1,1,0,0.05025687261171853,0.0006304192156953992,0.0012604410030034874,1.5543122344752192e-15,0.03550269008121309,0.0,True,False,0,2.3373210803478983e-05,0.0,0.0,0.0,0.0,False,2.2640651473789655e-05,nan,nan,nan,2.2640651473789655e-05,local_sigma,2.2640651473789655e-05,likely_gauge_or_band_order_rotation;small_q_continuity_candidate,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
normal,1,30.0,0.005,0.0,6,0.04,0.0001,1e-07,raw,4,4,1,1,0,0.05025687261171853,0.0006304192156953992,0.0012604410030034874,1.5543122344752192e-15,0.03550269008121309,0.0,True,False,0,2.3373210803478983e-05,0.0,0.0,0.0,0.0,False,2.2640651473789655e-05,nan,nan,nan,2.2640651473789655e-05,local_sigma,2.2640651473789655e-05,likely_gauge_or_band_order_rotation;small_q_continuity_candidate,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
normal,1,30.0,0.005,0.0,6,0.04,0.0001,1e-07,stable,4,4,1,1,0,0.05025687261171853,0.0006304192156953992,0.0012604410030034874,1.5543122344752192e-15,0.03550269008121309,0.0,True,False,0,2.3373210803478983e-05,0.0,0.0,0.0,0.0,False,2.2640651473789655e-05,nan,nan,nan,2.2640651473789655e-05,local_sigma,2.2640651473789655e-05,likely_gauge_or_band_order_rotation;small_q_continuity_candidate,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
normal,1,30.0,0.005,0.0,6,0.04,0.0001,1e-06,raw,4,4,1,1,0,0.05025687261171853,0.0006304192156953992,0.0012604410030034874,1.5543122344752192e-15,0.03550269008121309,0.0,True,False,0,2.3373210803478983e-05,0.0,0.0,0.0,0.0,False,2.2640651473789655e-05,nan,nan,nan,2.2640651473789655e-05,local_sigma,2.2640651473789655e-05,likely_gauge_or_band_order_rotation;small_q_continuity_candidate,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
normal,1,30.0,0.005,0.0,6,0.04,0.0001,1e-06,stable,4,4,1,1,0,0.05025687261171853,0.0006304192156953992,0.0012604410030034874,1.5543122344752192e-15,0.03550269008121309,0.0,True,False,0,2.3373210803478983e-05,0.0,0.0,0.0,0.0,False,2.2640651473789655e-05,nan,nan,nan,2.2640651473789655e-05,local_sigma,2.2640651473789655e-05,likely_gauge_or_band_order_rotation;small_q_continuity_candidate,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
normal,1,30.0,0.005,0.7853981634,6,0.04,0.0001,1e-08,raw,4,4,1,1,0,0.07099605139182784,0.0012584660902257294,0.0025153484435512796,1.3322676295501878e-15,0.05015324958117402,0.0,True,False,24,5.551115123125783e-16,0.0,0.0,3.145191846295551e-25,0.0,False,2.272080576259803e-05,nan,nan,nan,2.272080576259803e-05,local_sigma,2.272080576259803e-05,likely_gauge_or_band_order_rotation;near_degenerate_denominator_present;small_q_continuity_candidate,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
normal,1,30.0,0.005,0.7853981634,6,0.04,0.0001,1e-08,stable,4,4,1,1,0,0.07099605139182784,0.0012584660902257294,0.0025153484435512796,1.3322676295501878e-15,0.05015324958117402,0.0,True,False,24,5.551115123125783e-16,0.0,0.0,3.145191846295551e-25,0.0,False,2.272080576259803e-05,nan,nan,nan,2.272080576259803e-05,local_sigma,2.272080576259803e-05,likely_gauge_or_band_order_rotation;near_degenerate_denominator_present;small_q_continuity_candidate,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
normal,1,30.0,0.005,0.7853981634,6,0.04,0.0001,1e-07,raw,4,4,1,1,0,0.07099605139182784,0.0012584660902257294,0.0025153484435512796,1.3322676295501878e-15,0.05015324958117402,0.0,True,False,24,5.551115123125783e-16,0.0,0.0,3.145191846295551e-25,0.0,False,2.272080576259803e-05,nan,nan,nan,2.272080576259803e-05,local_sigma,2.272080576259803e-05,likely_gauge_or_band_order_rotation;near_degenerate_denominator_present;small_q_continuity_candidate,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
normal,1,30.0,0.005,0.7853981634,6,0.04,0.0001,1e-07,stable,4,4,1,1,0,0.07099605139182784,0.0012584660902257294,0.0025153484435512796,1.3322676295501878e-15,0.05015324958117402,0.0,True,False,24,5.551115123125783e-16,0.0,0.0,3.145191846295551e-25,0.0,False,2.272080576259803e-05,nan,nan,nan,2.272080576259803e-05,local_sigma,2.272080576259803e-05,likely_gauge_or_band_order_rotation;near_degenerate_denominator_present;small_q_continuity_candidate,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
normal,1,30.0,0.005,0.7853981634,6,0.04,0.0001,1e-06,raw,4,4,1,1,0,0.07099605139182784,0.0012584660902257294,0.0025153484435512796,1.3322676295501878e-15,0.05015324958117402,0.0,True,False,24,5.551115123125783e-16,0.0,0.0,3.145191846295551e-25,0.0,False,2.272080576259803e-05,nan,nan,nan,2.272080576259803e-05,local_sigma,2.272080576259803e-05,likely_gauge_or_band_order_rotation;near_degenerate_denominator_present;small_q_continuity_candidate,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
normal,1,30.0,0.005,0.7853981634,6,0.04,0.0001,1e-06,stable,4,4,1,1,0,0.07099605139182784,0.0012584660902257294,0.0025153484435512796,1.3322676295501878e-15,0.05015324958117402,0.0,True,False,24,5.551115123125783e-16,0.0,0.0,3.145191846295551e-25,0.0,False,2.272080576259803e-05,nan,nan,nan,2.272080576259803e-05,local_sigma,2.272080576259803e-05,likely_gauge_or_band_order_rotation;near_degenerate_denominator_present;small_q_continuity_candidate,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
normal,1,30.0,0.0001,0.0,8,0.04,0.0001,1e-08,raw,4,4,1,1,0,0.00020094888260802432,8.213843605275883e-09,1.6427687210551767e-08,1.9984014443252818e-15,0.00012817053839963964,0.0,False,False,0,1.9405167706043613e-07,0.0,0.0,0.0,1.0003907722704768e-10,False,0.02048046619358915,nan,nan,nan,0.02048046619358915,local_sigma,0.02048046619358915,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
normal,1,30.0,0.0001,0.0,8,0.04,0.0001,1e-08,stable,4,4,1,1,0,0.00020094888260802432,8.213843605275883e-09,1.6427687210551767e-08,1.9984014443252818e-15,0.00012817053839963964,0.0,False,False,0,1.9405167706043613e-07,0.0,0.0,0.0,1.0003907722704768e-10,False,0.020480466104469304,nan,nan,nan,0.020480466104469304,local_sigma,0.020480466104469304,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
normal,1,30.0,0.0001,0.0,8,0.04,0.0001,1e-07,raw,4,4,1,1,0,0.00020094888260802432,8.213843605275883e-09,1.6427687210551767e-08,1.9984014443252818e-15,0.00012817053839963964,0.0,False,False,0,1.9405167706043613e-07,0.0,0.0,0.0,1.0003907722704768e-10,False,0.02048046619358915,nan,nan,nan,0.02048046619358915,local_sigma,0.02048046619358915,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
normal,1,30.0,0.0001,0.0,8,0.04,0.0001,1e-07,stable,4,4,1,1,0,0.00020094888260802432,8.213843605275883e-09,1.6427687210551767e-08,1.9984014443252818e-15,0.00012817053839963964,0.0,False,False,0,1.9405167706043613e-07,0.0,0.0,0.0,1.0003907722704768e-10,False,0.020480466104469304,nan,nan,nan,0.020480466104469304,local_sigma,0.020480466104469304,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
normal,1,30.0,0.0001,0.0,8,0.04,0.0001,1e-06,raw,4,4,1,1,0,0.00020094888260802432,8.213843605275883e-09,1.6427687210551767e-08,1.9984014443252818e-15,0.00012817053839963964,0.0,False,False,8,1.9405167706043613e-07,0.0,0.0,3.9464213109161153e-48,1.0003907722704768e-10,False,0.02048046619358915,nan,nan,nan,0.02048046619358915,local_sigma,0.02048046619358915,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
normal,1,30.0,0.0001,0.0,8,0.04,0.0001,1e-06,stable,4,4,1,1,0,0.00020094888260802432,8.213843605275883e-09,1.6427687210551767e-08,1.9984014443252818e-15,0.00012817053839963964,0.0,False,False,8,1.9405167706043613e-07,0.0,0.0,3.9464213109161153e-48,1.0003907722704768e-10,False,0.020480466104469304,nan,nan,nan,0.020480466104469304,local_sigma,0.020480466104469304,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
normal,1,30.0,0.0001,0.7853981634,8,0.04,0.0001,1e-08,raw,4,4,1,1,0,0.00028418463159078156,1.6427686544417952e-08,3.2855372755769e-08,1.5543122344752192e-15,0.00018126051107111428,0.0,False,False,32,0.0,0.0,0.0,4.384921384506038e-27,1.045283293223044e-10,False,0.020480466193589092,nan,nan,nan,0.020480466193589092,local_sigma,0.020480466193589092,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
normal,1,30.0,0.0001,0.7853981634,8,0.04,0.0001,1e-08,stable,4,4,1,1,0,0.00028418463159078156,1.6427686544417952e-08,3.2855372755769e-08,1.5543122344752192e-15,0.00018126051107111428,0.0,False,False,32,0.0,0.0,0.0,4.384921384506038e-27,1.045283293223044e-10,False,0.02048046611247431,nan,nan,nan,0.02048046611247431,local_sigma,0.02048046611247431,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
normal,1,30.0,0.0001,0.7853981634,8,0.04,0.0001,1e-07,raw,4,4,1,1,0,0.00028418463159078156,1.6427686544417952e-08,3.2855372755769e-08,1.5543122344752192e-15,0.00018126051107111428,0.0,False,False,32,0.0,0.0,0.0,4.384921384506038e-27,1.045283293223044e-10,False,0.020480466193589092,nan,nan,nan,0.020480466193589092,local_sigma,0.020480466193589092,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
normal,1,30.0,0.0001,0.7853981634,8,0.04,0.0001,1e-07,stable,4,4,1,1,0,0.00028418463159078156,1.6427686544417952e-08,3.2855372755769e-08,1.5543122344752192e-15,0.00018126051107111428,0.0,False,False,32,0.0,0.0,0.0,4.384921384506038e-27,1.045283293223044e-10,False,0.02048046611247431,nan,nan,nan,0.02048046611247431,local_sigma,0.02048046611247431,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
normal,1,30.0,0.0001,0.7853981634,8,0.04,0.0001,1e-06,raw,4,4,1,1,0,0.00028418463159078156,1.6427686544417952e-08,3.2855372755769e-08,1.5543122344752192e-15,0.00018126051107111428,0.0,False,False,32,0.0,0.0,0.0,4.384921384506038e-27,1.045283293223044e-10,False,0.020480466193589092,nan,nan,nan,0.020480466193589092,local_sigma,0.020480466193589092,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
